,index,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageSpeed,parsed,zoned,hour,Miles,Minutes,Trip_hours,average_mph,maximum_mph,leg_flag,month,day,weekday
262,395,2013-04-09 23:14:17,2088.19,15309.67,12.89,607.0,7.33,2013-04-09 23:14:17+00:00,2013-04-09 16:14:17-07:00,16,9.513011545105448,34.80316666666667,0.5800527777777779,16.400251683218293,28.834180471497636,evening_suburb,4,9,1
263,181,2013-04-22 23:51:29,2026.27,15219.06,11.73,760.0,7.51,2013-04-22 23:51:29+00:00,2013-04-22 16:51:29-07:00,16,9.456708961437608,33.771166666666666,0.5628527777777778,16.80138987458502,26.23932792324804,evening_suburb,4,22,0
264,116,2013-04-23 23:19:47,1963.42,15271.96,13.03,654.0,7.78,2013-04-23 23:19:47+00:00,2013-04-23 16:19:47-07:00,16,9.489579579206383,32.72366666666667,0.5453944444444444,17.399479726774192,29.147352330769138,evening_suburb,4,23,1
265,381,2013-04-25 23:14:33,2015.14,15218.58,10.62,654.0,7.55,2013-04-25 23:14:33+00:00,2013-04-25 16:14:33-07:00,16,9.456410702524016,33.58566666666667,0.5597611111111112,16.893654301481018,23.756322467595414,evening_suburb,4,25,3
266,403,2013-04-29 23:14:39,2047.89,15275.01,13.37,645.0,7.46,2013-04-29 23:14:39+00:00,2013-04-29 16:14:39-07:00,16,9.491474766053166,34.1315,0.5688583333333334,16.685129161132384,29.9079125604285,evening_suburb,4,29,0
267,282,2013-04-30 23:20:33,1921.84,15264.4,12.14,709.0,7.94,2013-04-30 23:20:33+00:00,2013-04-30 16:20:33-07:00,16,9.48488200131731,32.03066666666667,0.5338444444444445,17.767126922502555,27.156474082543156,evening_suburb,4,30,1
268,58,2013-05-01 23:15:55,1995.77,15096.52,11.38,638.0,7.56,2013-05-01 23:15:55+00:00,2013-05-01 16:15:55-07:00,16,9.380565946288542,33.26283333333333,0.5543805555555555,16.920806208450248,25.456398275069283,evening_suburb,5,1,2
269,187,2013-05-08 23:02:04,1629.1,14122.55,12.95,537.0,8.67,2013-05-08 23:02:04+00:00,2013-05-08 16:02:04-07:00,16,8.77536754197373,27.151666666666664,0.45252777777777775,19.391887024188463,28.968396982613992,evening_suburb,5,8,2
270,320,2013-05-10 23:17:11,2350.46,17187.22,11.88,712.0,7.31,2013-05-10 23:17:11+00:00,2013-05-10 16:17:11-07:00,16,10.679669926802292,39.17433333333334,0.6529055555555556,16.35714359592941,26.574869201038936,evening_suburb,5,10,4
271,143,2013-05-13 23:17:04,2133.71,16464.61,13.53,658.0,7.72,2013-05-13 23:17:04+00:00,2013-05-13 16:17:04-07:00,16,10.230659773571775,35.56183333333333,0.5926972222222222,17.261190688921356,30.265823256738788,evening_suburb,5,13,0
272,146,2013-05-15 23:15:32,1952.42,15310.35,12.32,710.0,7.84,2013-05-15 23:15:32+00:00,2013-05-15 16:15:32-07:00,16,9.51343407856637,32.540333333333336,0.5423388888888889,17.541493471096857,27.55912361589223,evening_suburb,5,15,2
273,404,2013-05-16 23:18:18,2209.52,16457.06,12.9,678.0,7.45,2013-05-16 23:18:18+00:00,2013-05-16 16:18:18-07:00,16,10.22596840941007,36.82533333333333,0.6137555555555555,16.661304841719584,28.85654989001703,evening_suburb,5,16,3
274,378,2013-05-21 23:59:01,535.65,3114.07,9.69,163.0,5.81,2013-05-21 23:59:01+00:00,2013-05-21 16:59:01-07:00,16,1.9349981980190638,8.9275,0.14879166666666668,13.004748460503368,21.67596654529186,evening_suburb,5,21,1
275,133,2013-05-22 23:16:30,1975.61,15235.86,12.47,622.0,7.71,2013-05-22 23:16:30+00:00,2013-05-22 16:16:30-07:00,16,9.467148023413326,32.926833333333335,0.5487805555555556,17.25124537954757,27.894664893683125,evening_suburb,5,22,2
276,339,2013-05-28 23:16:23,1665.82,14105.66,11.51,594.0,8.47,2013-05-28 23:16:23+00:00,2013-05-28 16:16:23-07:00,16,8.764872556451714,27.763666666666666,0.46272777777777774,18.941747129477477,25.747200715821393,evening_suburb,5,28,1
277,8,2013-05-31 23:14:19,1599.83,14115.61,13.07,579.0,8.82,2013-05-31 23:14:19+00:00,2013-05-31 16:14:19-07:00,16,8.771055215181379,26.663833333333333,0.4443972222222222,19.736971287357385,29.23683000484671,evening_suburb,5,31,4
278,337,2013-06-03 23:19:00,1925.39,15264.06,12.58,692.0,7.93,2013-06-03 23:19:00+00:00,2013-06-03 16:19:00-07:00,16,9.48467073458685,32.08983333333334,0.5348305555555556,17.733973192191012,28.14072849739645,evening_suburb,6,3,0
279,188,2013-06-04 23:14:47,2183.75,16449.38,11.62,678.0,7.53,2013-06-04 23:14:47+00:00,2013-06-04 16:14:47-07:00,16,10.2211962667926,36.395833333333336,0.6065972222222222,16.850054521100564,25.993264319534717,evening_suburb,6,4,1
280,291,2013-06-07 23:57:54,521.59,3140.98,9.07,149.0,6.02,2013-06-07 23:57:54+00:00,2013-06-07 16:57:54-07:00,16,1.9517193383623102,8.693166666666666,0.1448861111111111,13.470713813731699,20.28906259708949,evening_suburb,6,7,4
281,304,2013-06-10 23:17:57,1531.54,14109.65,13.35,583.0,9.21,2013-06-10 23:17:57+00:00,2013-06-10 16:17:57-07:00,16,8.767351833670945,25.525666666666666,0.4254277777777778,20.608320123023493,29.863173723389714,evening_suburb,6,10,0
