""RecID","MultiSportSessionRecID","NextSportRecID","StartTime","Sport","TotalTimeSeconds","DistanceMeters","VirtualPartner","PlanName","PlanType","IntervalWorkout","Notes","Creator","""
"19","2014-07-07T14:52:31Z","37.3892505","-122.0624087","29.9381104","6317.3095703","","0","Absent",""
"19","2014-07-07T14:52:36Z","37.3891629","-122.0621423","29.9381104","6342.8847656","","0","Absent",""
"19","2014-07-07T14:52:40Z","37.3890705","-122.0618990","29.9381104","6366.7968750","","0","Absent",""
"19","2014-07-07T14:52:49Z","37.3888441","-122.0612526","29.4575195","6431.3911133","","0","Absent",""
"19","2014-07-07T14:52:57Z","37.3886143","-122.0605859","28.4962158","6493.8242188","","0","Absent",""
"19","2014-07-07T14:53:06Z","37.3883454","-122.0597610","28.4962158","6573.0996094","","0","Absent",""
"19","2014-07-07T14:53:15Z","37.3880740","-122.0589245","28.0155029","6652.7309570","","0","Absent",""
"19","2014-07-07T14:53:26Z","37.3877371","-122.0578631","28.4962158","6754.0004883","","0","Absent",""
"19","2014-07-07T14:53:30Z","37.3876276","-122.0574657","28.9769287","6791.3906250","","0","Absent",""
"19","2014-07-07T14:53:32Z","37.3875651","-122.0572643","28.4962158","6810.6054688","","0","Absent",""
"19","2014-07-07T14:53:39Z","37.3873049","-122.0565349","28.4962158","6881.3515625","","0","Absent",""
"19","2014-07-07T14:53:50Z","37.3869266","-122.0553892","27.5349121","6990.9326172","","0","Absent",""
"19","2014-07-07T14:53:59Z","37.3866245","-122.0544482","28.0155029","7080.8374023","","0","Absent",""
"19","2014-07-07T14:54:09Z","37.3862882","-122.0533673","28.0155029","7183.7075195","","0","Absent",""
"19","2014-07-07T14:54:19Z","37.3859347","-122.0522563","28.9769287","7290.0053711","","0","Absent",""
"19","2014-07-07T14:54:26Z","37.3857435","-122.0514414","28.4962158","7365.2631836","","0","Absent",""
"19","2014-07-07T14:54:32Z","37.3856659","-122.0507274","27.5349121","7428.7255859","","0","Absent",""
"19","2014-07-07T14:54:39Z","37.3856678","-122.0498837","27.5349121","7503.5175781","","0","Absent",""
"19","2014-07-07T14:54:46Z","37.3857757","-122.0490573","27.5349121","7577.9873047","","0","Absent",""
"19","2014-07-07T14:54:53Z","37.3859839","-122.0482577","27.0543213","7652.2250977","","0","Absent",""
"19","2014-07-07T14:55:01Z","37.3862274","-122.0473523","26.0928955","7736.8579102","","0","Absent",""
"19","2014-07-07T14:55:08Z","37.3864309","-122.0465855","26.0928955","7808.4228516","","0","Absent",""
"19","2014-07-07T14:55:12Z","37.3865604","-122.0461516","25.6123047","7849.4536133","","0","Absent",""
"19","2014-07-07T14:55:18Z","37.3867173","-122.0455007","25.1317139","7913.8525391","","0","Absent",""
"19","2014-07-07T14:55:26Z","37.3868022","-122.0446403","25.1317139","7986.5683594","","0","Absent",""
"19","2014-07-07T14:55:27Z","37.3868023","-122.0445368","25.1317139","7995.7597656","","0","Absent",""
"19","2014-07-07T14:55:34Z","37.3867415","-122.0438845","25.1317139","8053.7075195","","0","Absent",""
"19","2014-07-07T14:55:37Z","","","24.6510010","8063.1362305","","0","Present",""
"19","2014-07-07T14:55:39Z","","","24.6510010","8065.2363281","","","Present",""
"19","2014-07-07T14:55:40Z","","","","","","","",""
"20","2014-07-07T14:55:55Z","","","","","","","",""
"20","2014-07-07T14:55:56Z","","","24.6510010","8065.2363281","","0","Present",""
"20","2014-07-07T14:55:58Z","","","24.6510010","8067.3364258","","","Present",""
"20","2014-07-07T14:55:59Z","","","","","","","",""
"21","2014-07-07T14:56:45Z","","","","","","","",""
"21","2014-07-07T14:56:46Z","37.3867028","-122.0437458","24.6510010","8067.3364258","","0","Absent",""
"21","2014-07-07T14:56:50Z","37.3866639","-122.0435565","25.1317139","8086.3706055","","0","Absent",""
"21","2014-07-07T14:56:54Z","37.3866144","-122.0432728","25.6123047","8112.6035156","","0","Absent",""
"21","2014-07-07T14:57:01Z","37.3864826","-122.0426664","25.1317139","8168.0209961","","0","Absent",""
"21","2014-07-07T14:57:09Z","37.3863326","-122.0418742","24.1702881","8240.2167969","","0","Absent",""
"21","2014-07-07T14:57:17Z","37.3861839","-122.0410128","24.6510010","8318.8037109","","0","Absent",""
"21","2014-07-07T14:57:28Z","37.3859201","-122.0397914","25.1317139","8430.5156250","","0","Absent",""
"21","2014-07-07T14:57:39Z","37.3856557","-122.0385792","24.6510010","8541.7207031","","0","Absent",""
"21","2014-07-07T14:57:49Z","37.3854171","-122.0374666","23.6895752","8644.6425781","","0","Absent",""
"21","2014-07-07T14:57:58Z","37.3852061","-122.0364667","25.6123047","8735.3261719","","0","Absent",""
"21","2014-07-07T14:58:08Z","37.3849690","-122.0353328","23.2089844","8839.3115234","","0","Absent",""
"21","2014-07-07T14:58:16Z","37.3847302","-122.0343771","21.7669678","8928.2490234","","0","Absent",""
"21","2014-07-07T14:58:21Z","37.3845669","-122.0337263","19.8443604","8988.4951172","","0","Absent",""
"21","2014-07-07T14:58:29Z","37.3842842","-122.0326127","16.9604492","9092.5683594","","0","Absent",""
"21","2014-07-07T14:58:35Z","37.3840715","-122.0317901","16.4797363","9168.5332031","","0","Absent",""
"21","2014-07-07T14:58:44Z","37.3838212","-122.0305796","15.5184326","9279.2919922","","0","Absent",""
"21","2014-07-07T14:58:53Z","37.3835762","-122.0293586","15.9990234","9390.7314453","","0","Absent",""
"21","2014-07-07T14:58:58Z","37.3834254","-122.0286825","15.0377197","9453.0117188","","0","Absent",""
"21","2014-07-07T14:59:06Z","37.3832026","-122.0275927","14.5570068","9552.6103516","","0","Absent",""
"21","2014-07-07T14:59:13Z","37.3830036","-122.0266541","15.0377197","9638.8974609","","0","Absent",""
"21","2014-07-07T14:59:19Z","37.3828540","-122.0258585","15.0377197","9710.9501953","","0","Absent",""
"21","2014-07-07T14:59:27Z","37.3826442","-122.0248846","15.5184326","9800.6972656","","0","Absent",""
"21","2014-07-07T14:59:35Z","37.3824469","-122.0239765","14.5570068","9883.5380859","","0","Absent",""
"21","2014-07-07T14:59:44Z","37.3822278","-122.0229544","14.5570068","9977.2910156","","0","Absent",""
"21","2014-07-07T14:59:48Z","37.3821313","-122.0225214","13.5958252","10017.5898438","","0","Absent",""
"21","2014-07-07T14:59:54Z","37.3820077","-122.0218320","13.1151123","10079.7177734","","0","Absent",""
"21","2014-07-07T15:00:01Z","37.3817606","-122.0211153","12.6343994","10148.9482422","","0","Absent",""
"21","2014-07-07T15:00:08Z","37.3814712","-122.0204727","13.1151123","10214.2714844","","0","Absent",""
"21","2014-07-07T15:00:14Z","37.3811731","-122.0199510","12.6343994","10271.0419922","","0","Absent",""
"21","2014-07-07T15:00:22Z","37.3807507","-122.0193122","13.1151123","10345.0097656","","0","Absent",""
"21","2014-07-07T15:00:30Z","37.3803386","-122.0186994","13.1151123","10415.5126953","","0","Absent",""
"21","2014-07-07T15:00:38Z","37.3799459","-122.0180814","14.5570068","10485.4345703","","0","Absent",""
"21","2014-07-07T15:00:45Z","37.3796888","-122.0175674","16.4797363","10539.4433594","","0","Absent",""
"21","2014-07-07T15:00:54Z","37.3794371","-122.0169039","18.4023438","10604.2099609","","0","Absent",""
"21","2014-07-07T15:01:02Z","37.3792381","-122.0162901","18.8830566","10663.5986328","","0","Absent",""
"21","2014-07-07T15:01:13Z","37.3789576","-122.0153962","18.8830566","10747.9560547","","0","Absent",""
"21","2014-07-07T15:01:25Z","37.3786592","-122.0144523","20.8056641","10837.8320312","","0","Absent",""
"21","2014-07-07T15:01:29Z","37.3785665","-122.0141528","22.7282715","10866.2929688","","0","Absent",""
"21","2014-07-07T15:01:40Z","37.3783136","-122.0133599","24.6510010","10941.8828125","","0","Absent",""
"21","2014-07-07T15:01:47Z","37.3781572","-122.0128636","24.6510010","10989.1679688","","0","Absent",""
"21","2014-07-07T15:01:57Z","37.3779029","-122.0120765","23.2089844","11064.8681641","","0","Absent",""
"21","2014-07-07T15:01:58Z","37.3778739","-122.0119897","22.7282715","11073.0390625","","0","Absent",""
"21","2014-07-07T15:02:01Z","37.3777854","-122.0117136","21.7669678","11099.2832031","","0","Absent",""
"21","2014-07-07T15:02:07Z","37.3775745","-122.0110704","17.9217529","11160.9609375","","0","Absent",""
"21","2014-07-07T15:02:12Z","37.3773895","-122.0105076","16.9604492","11214.9873047","","0","Absent",""
"21","2014-07-07T15:02:19Z","37.3771268","-122.0096764","16.9604492","11294.4863281","","0","Absent",""
"21","2014-07-07T15:02:28Z","37.3768022","-122.0086703","17.4411621","11390.3525391","","0","Absent",""
"21","2014-07-07T15:02:36Z","37.3765800","-122.0078076","17.9217529","11471.0908203","","0","Absent",""
"21","2014-07-07T15:02:42Z","37.3764823","-122.0071404","16.9604492","11530.7968750","","0","Absent",""
"21","2014-07-07T15:02:50Z","37.3764572","-122.0062336","17.4411621","11611.0097656","","0","Absent",""
"21","2014-07-07T15:02:57Z","37.3765222","-122.0054379","16.9604492","11681.9140625","","0","Absent",""
"21","2014-07-07T15:03:04Z","37.3766725","-122.0046617","17.4411621","11752.7207031","","0","Absent",""
"21","2014-07-07T15:03:12Z","37.3769161","-122.0037989","16.4797363","11833.8466797","","0","Absent",""
"21","2014-07-07T15:03:21Z","37.3771819","-122.0028251","16.9604492","11925.0146484","","0","Absent",""
"21","2014-07-07T15:03:28Z","37.3773770","-122.0020679","16.9604492","11995.4599609","","0","Absent",""
"21","2014-07-07T15:03:34Z","37.3774890","-122.0014259","16.4797363","12053.7099609","","0","Absent",""
"21","2014-07-07T15:03:42Z","37.3775263","-122.0005578","16.4797363","12130.8203125","","0","Absent",""
"21","2014-07-07T15:03:53Z","37.3775367","-121.9993587","16.4797363","12237.0732422","","0","Absent",""
"21","2014-07-07T15:04:03Z","37.3775528","-121.9982644","16.4797363","12334.0986328","","0","Absent",""
"21","2014-07-07T15:04:12Z","37.3775720","-121.9972395","16.4797363","12425.3662109","","0","Absent",""
"21","2014-07-07T15:04:18Z","37.3775662","-121.9965846","16.9604492","12482.6914062","","0","Absent",""
"21","2014-07-07T15:04:24Z","37.3775817","-121.9959967","18.4023438","12534.7529297","","0","Absent",""
"21","2014-07-07T15:04:32Z","37.3775843","-121.9952015","17.4411621","12605.2763672","","0","Absent",""
"21","2014-07-07T15:04:39Z","37.3775610","-121.9944168","15.9990234","12674.8476562","","0","Absent",""
"21","2014-07-07T15:04:46Z","37.3775764","-121.9936496","15.9990234","12742.7802734","","0","Absent",""
"21","2014-07-07T15:04:56Z","37.3775836","-121.9925783","14.5570068","12837.7001953","","0","Absent",""
"21","2014-07-07T15:05:02Z","37.3775886","-121.9919349","15.0377197","12894.7373047","","0","Absent",""
"21","2014-07-07T15:05:07Z","37.3775979","-121.9913978","15.5184326","12942.7744141","","0","Absent",""
"21","2014-07-07T15:05:16Z","37.3775971","-121.9904196","14.0764160","13028.9892578","","0","Absent",""
"21","2014-07-07T15:05:25Z","37.3776014","-121.9893941","13.5958252","13119.8193359","","0","Absent",""
"21","2014-07-07T15:05:32Z","37.3776144","-121.9885600","14.0764160","13194.2265625","","0","Absent",""
"21","2014-07-07T15:05:40Z","37.3776175","-121.9876203","13.5958252","13276.9443359","","0","Absent",""
"21","2014-07-07T15:05:49Z","37.3776211","-121.9865787","14.0764160","13369.2392578","","0","Absent",""
"21","2014-07-07T15:05:59Z","37.3776325","-121.9853714","13.1151123","13476.2675781","","0","Absent",""
"21","2014-07-07T15:06:08Z","37.3776356","-121.9842813","12.6343994","13573.1513672","","0","Absent",""
"21","2014-07-07T15:06:18Z","37.3776402","-121.9831638","12.1538086","13671.6572266","","0","Absent",""
"21","2014-07-07T15:06:28Z","37.3776491","-121.9820919","12.6343994","13766.8388672","","0","Absent",""
"21","2014-07-07T15:06:35Z","37.3776144","-121.9813359","12.6343994","13833.7783203","","0","Absent",""
"21","2014-07-07T15:06:42Z","37.3774589","-121.9805958","12.1538086","13901.7011719","","0","Absent",""
"21","2014-07-07T15:06:49Z","37.3771906","-121.9799223","12.1538086","13968.6728516","","0","Absent",""
"21","2014-07-07T15:06:54Z","37.3769332","-121.9795214","12.1538086","14014.0312500","","0","Absent",""
"21","2014-07-07T15:07:00Z","37.3766259","-121.9790749","12.6343994","14066.2001953","","0","Absent",""
"21","2014-07-07T15:07:08Z","37.3762381","-121.9785111","13.1151123","14132.0195312","","0","Absent",""
"21","2014-07-07T15:07:16Z","37.3759115","-121.9780285","13.1151123","14188.0761719","","0","Absent",""
"21","2014-07-07T15:07:21Z","37.3756810","-121.9776848","13.5958252","14228.2998047","","0","Absent",""
"21","2014-07-07T15:07:30Z","37.3752293","-121.9770163","13.5958252","14305.5146484","","0","Absent",""
"21","2014-07-07T15:07:40Z","37.3747755","-121.9762870","14.0764160","14387.4365234","","0","Absent",""
"21","2014-07-07T15:07:46Z","37.3745643","-121.9757730","14.0764160","14438.8720703","","0","Absent",""
"21","2014-07-07T15:07:52Z","37.3744228","-121.9751974","14.0764160","14492.3447266","","0","Absent",""
"21","2014-07-07T15:07:59Z","37.3743654","-121.9744542","13.5958252","14559.0498047","","0","Absent",""
"21","2014-07-07T15:08:07Z","37.3743731","-121.9735530","13.1151123","14638.5332031","","0","Absent",""
"21","2014-07-07T15:08:17Z","37.3743783","-121.9724324","13.1151123","14737.5664062","","0","Absent",""
"21","2014-07-07T15:08:18Z","37.3743758","-121.9723245","12.6343994","14747.5371094","","0","Absent",""
"21","2014-07-07T15:08:21Z","37.3742686","-121.9720615","13.1151123","14774.6855469","","0","Absent",""
"21","2014-07-07T15:08:22Z","37.3741996","-121.9720127","13.1151123","14783.2822266","","0","Absent",""
"21","2014-07-07T15:08:25Z","37.3740882","-121.9717890","13.1151123","14807.2080078","","0","Absent",""
"21","2014-07-07T15:08:27Z","37.3741017","-121.9716070","13.1151123","14823.2851562","","0","Absent",""
"21","2014-07-07T15:08:36Z","37.3742448","-121.9707298","13.5958252","14902.7246094","","0","Absent",""
"21","2014-07-07T15:08:42Z","37.3742794","-121.9701198","13.5958252","14957.0009766","","0","Absent",""
"21","2014-07-07T15:08:50Z","37.3742659","-121.9693184","13.5958252","15027.9599609","","0","Absent",""
"21","2014-07-07T15:08:54Z","37.3742302","-121.9689560","13.5958252","15060.2128906","","0","Absent",""
"21","2014-07-07T15:08:57Z","37.3741016","-121.9688171","14.0764160","15080.2412109","","0","Absent",""
"21","2014-07-07T15:08:59Z","37.3739729","-121.9688234","13.5958252","15094.6181641","","0","Absent",""
"21","2014-07-07T15:09:06Z","37.3734868","-121.9688445","13.5958252","15148.5273438","","0","Absent",""
"21","2014-07-07T15:09:07Z","37.3734365","-121.9688452","13.5958252","15153.9902344","","0","Absent",""
"21","2014-07-07T15:09:10Z","37.3733948","-121.9687966","13.1151123","15161.4580078","","0","Absent",""
"21","2014-07-07T15:09:11Z","37.3734175","-121.9687903","13.1151123","15164.1894531","","0","Absent",""
"21","2014-07-07T15:09:16Z","37.3736754","-121.9687892","12.6343994","15193.4697266","","0","Absent",""
"21","2014-07-07T15:09:18Z","37.3738157","-121.9687921","11.6732178","15208.7304688","","0","Absent",""
"21","2014-07-07T15:09:22Z","37.3741146","-121.9687234","11.1925049","15242.8388672","","0","Absent",""
"21","2014-07-07T15:09:26Z","37.3744239","-121.9687093","10.7117920","15277.0781250","","0","Absent",""
"21","2014-07-07T15:09:32Z","37.3749102","-121.9687740","11.1925049","15331.7128906","","0","Absent",""
"21","2014-07-07T15:09:37Z","37.3752774","-121.9687903","13.1151123","15372.2031250","","0","Absent",""
"21","2014-07-07T15:09:41Z","37.3755556","-121.9688364","13.1151123","15403.2031250","","0","Absent",""
"21","2014-07-07T15:09:50Z","37.3762189","-121.9688277","13.1151123","15477.1787109","","0","Absent",""
"21","2014-07-07T15:09:59Z","37.3769341","-121.9688167","12.6343994","15556.3076172","","0","Absent",""
"21","2014-07-07T15:10:04Z","37.3773300","-121.9688121","12.6343994","15600.2636719","","0","Absent",""
"21","2014-07-07T15:10:14Z","37.3781386","-121.9688043","12.6343994","15692.6503906","","0","Absent",""
"21","2014-07-07T15:10:21Z","37.3786934","-121.9687517","10.7117920","15751.7568359","","0","Absent",""
"21","2014-07-07T15:10:26Z","","","8.7891846","15803.3515625","","0","Present",""
"21","2014-07-07T15:10:27Z","37.3792158","-121.9686851","8.7891846","15814.1103516","","0","Absent",""
"21","2014-07-07T15:10:30Z","37.3794497","-121.9688328","9.2698975","15845.0839844","","0","Absent",""
"21","2014-07-07T15:10:36Z","37.3799224","-121.9688073","11.6732178","15897.1894531","","0","Absent",""
"21","2014-07-07T15:10:37Z","37.3799947","-121.9688077","11.1925049","15905.0927734","","0","Absent",""
"21","2014-07-07T15:10:42Z","37.3803479","-121.9688333","12.1538086","15944.5400391","","0","Absent",""
"21","2014-07-07T15:10:49Z","37.3808883","-121.9688320","12.1538086","16005.0751953","","0","Absent",""
"21","2014-07-07T15:10:56Z","37.3814553","-121.9688105","12.1538086","16067.6582031","","0","Absent",""
"21","2014-07-07T15:11:03Z","37.3820124","-121.9688079","11.6732178","16129.5273438","","0","Absent",""
"21","2014-07-07T15:11:06Z","37.3822405","-121.9688103","12.1538086","16154.7705078","","0","Absent",""
"21","2014-07-07T15:11:10Z","37.3825370","-121.9687882","10.7117920","16188.1855469","","0","Absent",""
"21","2014-07-07T15:11:17Z","37.3831326","-121.9687125","7.8278809","16254.2138672","","0","Absent",""
"21","2014-07-07T15:11:18Z","37.3832209","-121.9686904","7.3471680","16264.2519531","","0","Absent",""
"21","2014-07-07T15:11:22Z","37.3836019","-121.9686783","6.3858643","16306.7802734","","0","Absent",""
"21","2014-07-07T15:11:25Z","37.3838567","-121.9687458","6.8664551","16335.4824219","","0","Absent",""
"21","2014-07-07T15:11:30Z","37.3842402","-121.9687982","9.2698975","16378.3427734","","0","Absent",""
"21","2014-07-07T15:11:35Z","37.3846028","-121.9688228","11.1925049","16418.5859375","","0","Absent",""
"21","2014-07-07T15:11:42Z","37.3851499","-121.9688263","11.1925049","16479.4453125","","0","Absent",""
"21","2014-07-07T15:11:49Z","37.3857310","-121.9689209","10.7117920","16544.4394531","","0","Absent",""
"21","2014-07-07T15:11:56Z","37.3862569","-121.9690323","11.6732178","16603.5683594","","0","Absent",""
"21","2014-07-07T15:12:02Z","37.3866920","-121.9690098","10.7117920","16651.9921875","","0","Absent",""
"21","2014-07-07T15:12:12Z","37.3874261","-121.9689660","10.7117920","16733.6230469","","0","Absent",""
